date,fav_sum,fav_mean,net_probability_subjective,polls,running_pos_avg,geom_avg
2012-05-18,0.265650779792,0.0442751299654,-2.73434922021,44.1,0.168111613993,0.181147742
2012-05-19,1.07401764361,0.214803528721,-1.42598235639,44.1,0.199702599125,0.305695324808
2012-05-20,0.586061660617,0.117212332123,-1.91393833938,43.9,0.178544057259,0.231426641555
2012-05-21,0.073349223892,0.018337305973,-1.92665077611,43.9,0.12820429362,0.116722910933
2012-05-22,2.03452805495,0.203452805495,-2.96547194505,43.6,0.119616220456,0.270521296156
2012-05-23,0.580647053729,0.0645163393033,-3.91935294627,43.8,0.123664462323,0.163263677759
2012-05-24,0.926576558967,0.102952950996,-3.57342344103,43.6,0.101294346778,0.179067170426
2012-05-25,0.287453342412,0.0574906684824,-2.21254665759,43.8,0.08935001405,0.133808156307
2012-05-26,0.265753691722,0.132876845861,-0.734246308278,43.6,0.112257922028,0.196910208227
2012-05-27,1.48748994518,0.212498563597,-2.01251005482,43.6,0.114067073648,0.289402512501
2012-05-28,0.0513108700039,0.0171036233346,-1.44868913,43.6,0.104584530454,0.118649778887
2012-05-29,2.11914790992,0.11773043944,-6.88085209008,43.6,0.107540028143,0.181494522125
2012-05-30,2.88804038766,0.206288599119,-4.11195961234,43.7,0.13729961427,0.279658174305
2012-05-31,2.19240033745,0.274050042181,-1.80759966255,43.6,0.165534253534,0.372392691506
2012-06-01,0.430089370929,0.143363123643,-1.06991062907,44.3,0.151707165544,0.26958007817
2012-06-02,0.135678462743,0.0226130771239,-2.86432153726,44.5,0.152809056301,0.129696508642
2012-06-03,0.437118148507,0.218559074254,-0.562881851493,45.6,0.172974783264,0.288919101704
2012-06-04,0.481979612185,0.0963959224371,-2.01802038781,45.4,0.150996247928,0.199406548947
2012-06-05,2.53579372762,0.253579372762,-2.46420627238,44.7,0.146902114044,0.338747191843
2012-06-06,0.70986333827,0.118310556378,-2.29013666173,44.7,0.141891600591,0.235727981413
2012-06-07,3.08790015954,0.51465002659,0.0879001595411,44.7,0.240298990484,0.612002739866
2012-06-08,0.1698996033,0.0849498016502,-0.8301003967,44.5,0.213577135964,0.273896982313
2012-06-09,2.0157092707,0.40314185414,-0.4842907293,45.0,0.274926322304,0.52498720364
2012-06-10,0.243451190303,0.121725595152,-0.756548809697,45.1,0.248555566782,0.297982363364
2012-06-11,1.04530951249,0.149329930356,-2.45469048751,44.9,0.254759441578,0.278187195796
2012-06-12,1.78005102481,0.356010204961,-0.719948975193,44.6,0.223031477252,0.473238217237
2012-06-13,0.15479776113,0.0309595522259,-2.34520223887,44.9,0.212233427367,0.193505875071
2012-06-14,1.97506287961,0.164588573301,-4.02493712039,44.9,0.164522771199,0.26502547677
2012-06-15,1.96812510939,0.131208340626,-5.53187489061,44.9,0.166419320294,0.239386203738
2012-06-16,1.33539215522,0.133539215522,-3.66460784478,44.9,0.163261177327,0.234479970586
2012-06-17,1.48752667502,0.165280741668,-3.01247332498,44.9,0.125115284669,0.262974287601
2012-06-18,1.01302501285,0.112558334761,-3.48697498715,44.9,0.141435041176,0.215994425624
2012-06-19,0.690151251561,0.115025208593,-2.30984874844,45.0,0.131522368234,0.207238631439
2012-06-20,1.76223142805,0.176223142805,-3.23776857195,44.4,0.14052532867,0.264007619627
2012-06-21,2.4566993313,0.175478523664,-4.5433006687,44.5,0.148913190298,0.275907667394
2012-06-22,1.74036564366,0.174036564366,-3.25963435634,44.3,0.150664354838,0.279291616418
2012-06-23,1.67661991332,0.239517130475,-1.82338008668,44.3,0.176056113981,0.346858512958
2012-06-24,0.232101843458,0.0386836405763,-2.76789815654,44.2,0.160787800377,0.163650431994
2012-06-25,0.183690085739,0.0918450428696,-0.816309914261,44.2,0.14391218039,0.174681870693
2012-06-26,0.0557916822994,0.0185972274331,-1.4442083177,44.2,0.112535921144,0.0970435270706
2012-06-27,0.958279020199,0.159713170033,-2.0417209798,43.9,0.109671242277,0.216202525552
2012-06-28,0.206412077336,0.0516030193341,-1.79358792266,43.7,0.0720884200493,0.132618489435
2012-06-29,1.38320994822,0.153689994247,-3.11679005178,43.7,0.0950896907834,0.216871689113
2012-06-30,0.22089040683,0.0552226017075,-1.77910959317,43.8,0.087765202551,0.136364629456
2012-07-01,0.195184257632,0.097592128816,-0.804815742368,43.9,0.103564182828,0.161193940421
2012-07-02,1.2432091019,0.095631469377,-5.2567908981,44.1,0.0907478426964,0.162471841755
2012-07-03,0.628443451999,0.0523702876666,-5.371556548,44.4,0.0909012963629,0.119359941132
2012-07-04,0.0136648079742,0.00455493599138,-1.48633519203,44.4,0.0610742847117,0.0605439653221
2012-07-05,1.73414433603,0.192682704003,-2.76585566397,44.4,0.0885663051708,0.231639447606
2012-07-06,1.51157416842,0.251929028071,-1.48842583158,44.3,0.119433685022,0.329617656518
2012-07-08,1.15241331577,0.128045923974,-3.34758668423,44.3,0.125916575941,0.236459209365
2012-07-09,2.11548689454,0.235054099393,-2.38451310546,44.5,0.162453338286,0.327471776911
2012-07-10,2.18341939824,0.198492672568,-3.31658060176,44.7,0.201240885602,0.312684093892
2012-07-11,2.49495299652,0.178210928323,-4.50504700348,44.6,0.198346530466,0.293142599639
2012-07-12,2.34470164605,0.137923626238,-6.15529835395,44.3,0.175545450099,0.249467115518
2012-07-13,2.41450003291,0.241450003291,-2.58549996709,44.4,0.198226265962,0.342172516461
2012-07-14,1.93843091481,0.323071819135,-1.06156908519,44.6,0.215829809911,0.445165778985
2012-07-15,1.58107088507,0.225867269296,-1.91892911493,44.4,0.221304729256,0.377542717998
2012-07-16,0.917331518043,0.13104735972,-2.58266848196,44.5,0.211872015536,0.272606293788
2012-07-17,2.83883298743,0.157712943746,-6.16116701257,44.6,0.215829879037,0.273154062291
2012-07-18,3.21091494427,0.214060996285,-4.28908505573,44.9,0.210352077636,0.325126649856
2012-07-19,0.604690805845,0.0604690805845,-4.39530919415,45.0,0.157831529926,0.182750263252
2012-07-20,0.84979876481,0.169959752962,-1.65020123519,44.7,0.14665002666,0.25827063137
2012-07-21,1.21840274093,0.243680548185,-1.28159725907,44.7,0.169176664353,0.34460533632
2012-07-22,2.24214215783,0.224214215783,-2.75785784217,44.8,0.18247691876,0.347552216771
2012-07-23,0.644782043811,0.0921117205444,-2.85521795619,44.8,0.158087063612,0.220442410368
2012-07-24,0.305367307211,0.0436239010301,-3.19463269279,44.6,0.154718027701,0.142199182319
2012-07-25,2.53850078145,0.211541731788,-3.46149921855,45.0,0.163034423466,0.285507845163
2012-07-26,2.07673882582,0.115374379212,-6.92326117418,45.1,0.137373189672,0.21922349434
2012-07-27,3.86576411666,0.193288205833,-6.13423588334,45.3,0.131187987681,0.284583731688
2012-07-28,1.11026194326,0.158608849037,-2.38973805674,45.1,0.14448741338,0.264463839073
2012-07-29,1.0758309894,0.0827562299541,-5.4241690106,45.0,0.152313879165,0.185959717679
2012-07-30,4.37953649602,0.218976824801,-5.62046350398,45.1,0.153800897768,0.302564587536
2012-07-31,3.51812653867,0.152962023421,-7.98187346133,45.0,0.161318426609,0.261963261528
