date,fav_sum,fav_mean,net_probability_subjective,polls,running_pos_avg,geom_avg
2011-03-11,1.29517752158,0.259035504316,-1.20482247842,47.6,0.131691973496,0.306257371337
2011-03-12,0.14747425005,0.02949485001,-2.35252574995,47.6,0.0935872953799,0.12579167653
2011-03-13,0.227774805911,0.0759249353037,-1.27222519409,47.6,0.0938312384691,0.13581529964
2011-03-14,1.82779091611,0.304631819352,-1.17220908389,47.6,0.142547409896,0.362069857367
2011-03-15,0.392688175495,0.056098310785,-3.10731182451,47.6,0.145037083953,0.168673111018
2011-03-16,0.657272238907,0.164318059727,-1.34272776109,47.7,0.126093595035,0.238757521556
2011-03-17,4.15164352959,0.345970294132,-1.84835647041,47.7,0.18938868386,0.43314241374
2011-03-18,0.964226753381,0.0803522294484,-5.03577324662,47.7,0.190274142689,0.217839116183
2011-03-19,0.371767066414,0.0337970060377,-5.12823293359,47.7,0.136107180026,0.1276757431
2011-03-20,2.09336674219,0.149526195871,-4.90663325781,47.7,0.154792757043,0.215257206307
2011-03-21,0.43411068808,0.0542638360101,-3.56588931192,47.7,0.1327819123,0.135571918344
2011-03-22,0.545461966129,0.0606068851255,-3.95453803387,47.7,0.0757092304985,0.123327687251
2011-03-23,0.462836562002,0.0771394270003,-2.537163438,47.7,0.0750666700089,0.133228822703
2011-03-24,0.648273873729,0.049867221056,-5.85172612627,47.7,0.0782807130126,0.106131039508
2011-03-25,1.26494548827,0.158118186034,-2.73505451173,47.7,0.0799991110452,0.206786379334
2011-03-26,0.114919216656,0.0574596083278,-0.885080783344,47.7,0.0806382655088,0.129344989276
2011-03-27,2.90143241699,0.1934288278,-4.59856758301,47.7,0.107202654044,0.24976296907
2011-03-28,1.54329509911,0.171477233235,-2.95670490089,47.7,0.12607021529,0.255699417856
2011-03-29,1.02357985106,0.0930527137331,-4.47642014894,47.7,0.134707313826,0.183680690926
2011-03-30,0.220451105361,0.0314930150516,-3.27954889464,47.7,0.109382279629,0.106583788488
2011-03-31,2.41957383591,0.241957383591,-2.58042616409,47.3,0.146281834682,0.295649440252
2011-04-01,1.42737724154,0.142737724154,-3.57262275846,47.3,0.136143613953,0.239207654851
2011-04-02,0.969709585386,0.121213698173,-3.03029041461,47.3,0.126090906941,0.210681918338
2011-04-03,0.238154295033,0.0297692868791,-3.76184570497,47.3,0.11343422157,0.112417878768
2011-04-04,1.13935089651,0.0876423766547,-5.36064910349,47.3,0.12466409389,0.144789955326
2011-04-05,3.45916412622,0.15039844027,-8.04083587378,47.3,0.106352305226,0.210585940191
2011-04-06,1.1111344329,0.0854718794537,-5.3888655671,47.3,0.0948991362862,0.161372692462
2011-04-07,5.07888292538,0.282160162521,-3.92111707462,47.3,0.127088429156,0.348352902956
2011-04-08,1.92741112142,0.148262393955,-4.57258887858,47.3,0.150787050571,0.25985442481
2011-04-09,0.366302245708,0.0915755614271,-1.63369775429,47.3,0.151573687526,0.189574559527
2011-04-10,1.252391305,0.178913043571,-2.247608695,47.3,0.157276608186,0.258942829211
2011-04-11,1.04701084351,0.104701084351,-3.95298915649,47.3,0.161122449165,0.198942374677
2011-04-12,1.26769467013,0.158461833766,-2.73230532987,47.0,0.136382783414,0.239822663572
2011-04-13,1.88426503242,0.125617668828,-5.61573496758,47.0,0.131853838389,0.215206507329
2011-04-14,3.54531947051,0.177265973525,-6.45468052949,47.0,0.148991920808,0.261883876126
2011-04-15,2.19998174294,0.244442415883,-2.30001825706,46.9,0.162097795271,0.340034622096
2011-04-16,2.03773001177,0.291104287395,-1.46226998823,46.9,0.199378435879,0.408241855343
2011-04-17,3.86023112314,0.321685926929,-2.13976887686,46.9,0.232023254512,0.4606020593
2011-04-18,1.42622450608,0.203746358011,-2.07377549392,46.9,0.247648992349,0.36138770937
2011-04-19,1.81408339798,0.106710788117,-6.68591660202,47.0,0.233537955267,0.245054400095
2011-04-20,1.44445861899,0.0802477010548,-7.55554138101,46.2,0.200699012301,0.187751655609
2011-04-21,3.65512499012,0.281163460778,-2.84487500988,46.2,0.198710846978,0.368470756626
2011-04-22,3.24289897066,0.180161053925,-5.75710102934,46.2,0.170405872377,0.30737183177
2011-04-23,0.465438496839,0.155146165613,-1.03456150316,46.2,0.160685833898,0.273249688588
2011-04-24,1.22150379753,0.174500542505,-2.27849620247,46.2,0.174243784775,0.283625706539
2011-04-25,0.266675164658,0.0380964520939,-3.23332483534,46.2,0.165813534983,0.148166289993
2011-04-26,0.914962640029,0.101662515559,-3.58503735997,46.2,0.129913345939,0.17768191438
2011-04-27,1.19672078504,0.132968976116,-3.30327921496,46.2,0.120474930377,0.209653307292
2011-04-28,3.69164260929,0.12729802101,-10.8083573907,46.2,0.114905301457,0.210277434732
2011-04-29,5.16644105249,0.215268377187,-6.83355894751,46.2,0.123058868393,0.298777384318
2011-04-30,0.471671084272,0.0393059236893,-5.52832891573,46.2,0.123300762712,0.144860729475
2011-05-01,2.50088207934,0.250088207934,-2.49911792066,46.2,0.152985901187,0.321296495493
2011-05-02,4.70725793607,0.174342886521,-8.79274206393,46.2,0.161260683268,0.284004777784
2011-05-03,6.92809977059,0.209942417291,-9.57190022941,46.2,0.177789562524,0.316411904655
2011-05-04,2.56995525181,0.214162937651,-3.43004474819,46.2,0.177568474617,0.329508072004
2011-05-05,4.25076045024,0.250044732367,-4.24923954976,45.6,0.219716236353,0.370835071245
2011-05-06,3.81342504673,0.158892710281,-8.18657495327,46.6,0.201477136822,0.291804399673
2011-05-07,1.13159173909,0.125732415455,-3.36840826091,46.6,0.191755042609,0.241930872157
2011-05-08,1.37932534079,0.125393212799,-4.12067465921,46.6,0.17484520171,0.226910748659
2011-05-09,0.414535742,0.1036339355,-1.585464258,46.6,0.15273940128,0.198246440489
2011-05-10,1.19500817089,0.239001634179,-1.30499182911,46.6,0.150530781643,0.324295051159
2011-05-11,0.784110996865,0.0461241762862,-7.71588900314,47.9,0.127977074844,0.160402506995
2011-05-12,1.05757602393,0.176262670655,-1.94242397607,47.9,0.138083125884,0.254350690689
2011-05-13,1.91354952051,0.159462460043,-4.08645047949,47.9,0.144896975332,0.255064995564
2011-05-14,1.06813236804,0.133516546005,-2.93186763196,47.9,0.150873497433,0.231258023873
2011-05-15,0.325241241907,0.0542068736512,-2.67475875809,47.9,0.113914545328,0.14665825467
2011-05-16,1.55057395296,0.38764348824,-0.44942604704,48.4,0.182218407719,0.458077230451
2011-05-17,0.781478276792,0.130246379465,-2.21852172321,48.4,0.173015149481,0.274035338045
2011-05-18,1.34931138221,0.192758768888,-2.15068861779,48.4,0.17967441125,0.303536069581
2011-05-19,1.63547539868,0.148679581698,-3.86452460132,48.4,0.182707018388,0.263629393121
2011-05-20,2.63482592351,0.154989760207,-5.86517407649,48.4,0.202863595699,0.2605267535
2011-05-21,1.74522999732,0.290871666219,-1.25477000268,48.4,0.183509231295,0.394046320673
2011-05-22,0.957266935997,0.136752419428,-2.542733064,48.4,0.184810439288,0.272524418061
2011-05-23,2.44634661112,0.152896663195,-5.55365338888,48.4,0.176838018149,0.26439115987
2011-05-24,2.05203285482,0.128252053426,-5.94796714518,48.4,0.172752512495,0.234598210208
2011-05-25,1.65959924797,0.118542803426,-5.34040075203,48.4,0.165463121139,0.215945635686
2011-05-26,3.14234323849,0.209489549232,-4.35765676151,48.6,0.149186697742,0.300075945444
2011-05-27,2.23468228374,0.171898637211,-4.26531771626,48.6,0.156215941298,0.28154275801
2011-05-28,0.105933470174,0.0353111567248,-1.39406652983,48.6,0.132698840004,0.143348044498
2011-05-29,0.11375514341,0.0189591905683,-2.88624485659,48.6,0.110840267433,0.0927690113598
2011-05-30,0.178093090133,0.0222616362667,-3.82190690987,48.6,0.0915840340006,0.0769429715164
2011-05-31,0.126066687837,0.0210111146394,-2.87393331216,48.6,0.053888347082,0.0663155866283
2011-06-01,1.2415343875,0.12415343875,-3.7584656125,48.6,0.0443393073898,0.163158850954
2011-06-02,0.957927845839,0.0736867573722,-5.54207215416,48.9,0.0520144275193,0.134207700961
2011-06-03,2.25503453422,0.187919544518,-3.74496546578,48.9,0.0858064983093,0.244188984992
2011-06-04,0.479701243951,0.0685287491359,-3.02029875605,48.9,0.0950599208831,0.151847773292
2011-06-05,0.853988226577,0.106748528322,-3.14601177342,48.9,0.11220740362,0.172042445921
2011-06-06,2.11255620506,0.162504323466,-4.38744379494,48.9,0.119877580563,0.230590924575
2011-06-07,2.25657370829,0.188047809024,-3.74342629171,48.0,0.142749790893,0.270911740622
2011-06-08,0.65131738305,0.0501013371577,-5.84868261695,47.9,0.115186149421,0.145895025562
2011-06-09,0.705881144436,0.0784312382706,-3.79411885556,48.2,0.117166647248,0.146225295861
2011-06-10,0.39598266042,0.079196532084,-2.10401733958,48.2,0.111656248001,0.142648681309
2011-06-11,0.110641132634,0.0276602831586,-1.88935886737,48.2,0.0846874399391,0.0884292226874
2011-06-12,0.300360407464,0.0600720814928,-2.19963959254,48.2,0.0590922944328,0.106143489533
2011-06-13,1.90403928476,0.190403928476,-3.09596071524,48.2,0.0871528126964,0.237578512932
2011-06-14,3.2646288304,0.32646288304,-1.7353711696,48.2,0.13675914165,0.405665343105
2011-06-15,1.17752792309,0.0785018615393,-6.32247207691,48.0,0.136620207541,0.205450496773
2011-06-16,0.559260363288,0.0798943376126,-2.94073963671,48.0,0.147067018432,0.167418077244
2011-06-17,0.982124478576,0.109124942064,-3.51787552142,48.0,0.156877590546,0.182555602451
2011-06-18,1.3574496762,0.13574496762,-3.6425503238,48.0,0.145945798375,0.209682770579
2011-06-19,1.45969731407,0.132699755824,-4.04030268593,48.0,0.107193172932,0.212701529679
2011-06-20,2.17388129317,0.271735161646,-1.82611870683,48.0,0.145839832953,0.353355449326
2011-06-21,1.38273332633,0.115227777194,-4.61726667367,48.0,0.15290652087,0.232478775876
2011-06-22,1.6226984294,0.135224869117,-4.3773015706,48.0,0.15812650628,0.229326153293
2011-06-23,1.96805506185,0.109336392325,-7.03194493815,48.0,0.152844791221,0.200088811971
2011-06-24,3.39039899513,0.199435235008,-5.10960100487,48.0,0.166191887058,0.281967792052
2011-06-25,1.17057707636,0.167225296624,-2.32942292364,48.0,0.145289914054,0.268445414871
