date,pos_sum,pos_mean,net_pos,running_pos_avg,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,geom_sup_avg,obj_sum,obj_mean,net_obj,running_obj_avg,geom_obj_avg,polls
2012-04-04,12.3675395043,0.618376975215,2.3675395043,0.67400999854,1.02955179135,7.27775462802,0.363887731401,-2.72224537198,0.378721082374,0.618668459248,15.543205404,0.777160270201,5.54320540402,0.776810063247,1.27145432486,47.6
2012-04-05,8.5205873974,0.6554297998,2.0205873974,0.664692045335,1.06200913004,5.23079355757,0.402368735197,-1.26920644243,0.391767218028,0.64787048163,10.4038586064,0.80029681588,3.90385860644,0.770834390255,1.30025599738,47.7
2012-04-06,4.6626884466,0.582836055825,0.6626884466,0.631503530539,0.995860858566,3.13932102403,0.392415128003,-0.860678975974,0.404178856852,0.643857153433,5.78297662807,0.722872078509,1.78297662807,0.752021016326,1.23028796548,47.9
2012-04-07,5.07038658094,0.633798322617,1.07038658094,0.617039982431,1.03103758371,4.07373757511,0.509217196888,0.073737575105,0.414527068141,0.760553128553,6.56030092473,0.820037615591,2.56030092473,0.772130417957,1.31123092378,48.0
2012-04-08,4.51613900184,0.645162714549,1.01613900184,0.627120773601,1.04824251395,2.75255232103,0.393221760148,-0.747447678967,0.412222110328,0.67391945601,4.42483095438,0.632118707769,0.924830954382,0.75049709759,1.14061408132,48.0
2012-04-09,7.41984940695,0.741984940695,2.41984940695,0.651842366697,1.14972373864,3.70450245828,0.370450245828,-1.29549754172,0.413534613213,0.635286262071,7.3840131225,0.73840131225,2.3840131225,0.742745306,1.20680708295,48.2
2012-04-10,8.06336258103,0.503960161314,0.063362581027,0.621548439,0.937914695218,6.82382033812,0.426488771132,-1.17617966188,0.4183586204,0.680171811959,14.5615336396,0.910095852478,6.56153363965,0.764705113319,1.3877503662,48.5
2012-04-11,8.27673978682,0.591195699059,1.27673978682,0.623220367647,0.977476283413,4.7631290786,0.340223505614,-2.2368709214,0.407920295922,0.602907934578,11.7749157868,0.841065413343,4.7749157868,0.788343780286,1.36382691084,48.5
2012-04-12,6.35546037456,0.52962169788,0.35546037456,0.602385042699,0.917970569553,3.67231914593,0.306026595494,-2.32768085407,0.367282175643,0.550629831211,9.5853505256,0.798779210467,3.5853505256,0.784092099261,1.32386749663,47.9
2012-04-13,7.11960112488,0.508542937492,0.119601124883,0.575061087288,0.880625807947,6.36744578318,0.454817555941,-0.632554216823,0.379601334802,0.683099917053,10.6572687999,0.76123348571,3.65726879994,0.80991505485,1.27880075312,46.8
2012-04-14,6.7205555681,0.6109595971,1.2205555681,0.548856018569,0.96986602938,4.9210024056,0.447363855055,-0.578997594398,0.394984056647,0.704766957806,9.64597452116,0.876906774651,4.14597452116,0.83761614733,1.38275577055,46.6
2012-04-15,7.21505327627,0.601254439689,1.21505327627,0.568314874244,0.978665411876,5.24484833163,0.437070694303,-0.755151668369,0.397100441281,0.704314060374,9.69522609348,0.80793550779,3.69522609348,0.817184078392,1.33765267511,46.8
2012-04-16,14.4691114289,0.657686883134,3.46911142895,0.581613111059,1.03953602278,10.7467606826,0.488489121937,-0.253239317387,0.426753564546,0.758420557438,18.427827248,0.837628511272,7.42782724798,0.816496697978,1.36024957707,47.3
2012-04-17,14.9110457057,0.648306335029,3.41104570566,0.605350038489,1.04644126494,8.59819921849,0.37383474863,-2.90180078151,0.440315195173,0.658677028751,20.3149749117,0.883259778769,8.81497491169,0.833392811638,1.41122118,47.1
