date,fav_sum,fav_mean,net_probability_positive,polls,running_pos_avg,geom_avg
2011-06-03,3.40167521979,0.566945869965,0.401675219789,41.6,0.794108570498,1.05706639893
2011-06-04,1.21394607902,0.606973039508,0.213946079016,41.6,0.739657169782,1.03706968835
2011-06-05,3.25183000873,0.541971668122,0.251830008732,41.6,0.692893679119,0.956645488617
2011-06-06,1.77732203228,0.888661016141,0.777322032282,41.6,0.679704710826,1.27804619635
2011-06-08,0.855868452605,0.855868452605,0.355868452605,41.4,0.692084009268,1.31909071979
2011-06-09,0.798490789619,0.798490789619,0.298490789619,42.5,0.738392993199,1.2842758493
2011-06-10,0.978734673346,0.489367336673,-0.021265326654,42.5,0.714871852632,0.973679939446
2011-06-11,0.880843580952,0.880843580952,0.380843580952,42.5,0.782646235198,1.28968515866
2011-06-12,1.37579201702,0.687896008509,0.375792017018,42.5,0.742493233672,1.16231945684
2011-06-13,1.92100990477,0.640336634922,0.421009904767,42.5,0.699386870135,1.09253982049
2011-06-15,1.47646663185,0.492155543949,-0.023533368154,42.8,0.638119821001,0.924706126116
2011-06-16,0.904863719607,0.904863719607,0.404863719607,42.8,0.721219097588,1.29143912443
2011-06-17,1.05613639217,0.528068196086,0.056136392173,42.8,0.650664020615,0.996383365966
2011-06-19,1.03175405179,0.515877025897,0.031754051794,42.8,0.616260224092,0.923485053282
2011-06-20,0.884564549531,0.884564549531,0.384564549531,42.8,0.665105807014,1.26504335708
2011-06-21,1.32056769891,0.660283849457,0.320567698915,42.8,0.698731468116,1.1189542914
2011-06-22,1.29925515209,0.649627576047,0.299255152093,42.8,0.647684239404,1.08472672401
2011-06-23,1.75873755848,0.879368779239,0.758737558478,42.8,0.717944356034,1.30427522709
2011-06-24,1.05756903994,0.352523013315,-0.442430960055,42.8,0.685273553518,0.830385831083
2011-06-25,0.496326271873,0.496326271873,-0.003673728127,42.8,0.607625897986,0.865607407837
2011-06-26,2.88390064308,0.720975160769,0.883900643077,42.8,0.619764160249,1.08057996414
2011-06-27,1.77249438873,0.59083146291,0.272494388729,43.1,0.608004937621,0.997891785856
2011-06-28,0.686942025645,0.686942025645,0.186942025645,43.1,0.569519586902,1.08006922204
2011-06-30,1.54654269655,0.773271348276,0.546542696551,43.0,0.653669253894,1.1853434156
2011-07-01,0.578682936799,0.578682936799,0.078682936799,43.0,0.67014058688,1.02035495779
2011-07-04,0.636683641769,0.636683641769,0.136683641769,43.0,0.65328228308,1.04362192063
2011-07-05,2.32550713085,0.581376782711,0.325507130845,43.0,0.65139134704,0.989247143524
2011-07-07,2.96464522258,0.494107537097,-0.035354777416,43.0,0.61282444933,0.887666343326
2011-07-08,1.66177777084,0.830888885418,0.661777770836,43.0,0.624347956759,1.19599077744
2011-07-10,0.861404676027,0.861404676027,0.361404676027,43.0,0.680892304605,1.29716892393
2011-07-11,1.4239669083,0.71198345415,0.423966908301,43.0,0.695952267081,1.18484885858
2011-07-13,1.35971992765,0.679859963824,0.359719927649,43.0,0.715648903303,1.13457332044
2011-07-15,0.343020615916,0.343020615916,-0.156979384084,43.0,0.685431519067,0.784769349162
2011-07-17,1.41612437866,0.708062189332,0.416124378664,43.0,0.66086617985,1.06050462129
2011-07-19,0.653756058835,0.653756058835,0.153756058835,42.8,0.619336456412,1.05763179005
2011-07-21,0.60847887928,0.60847887928,0.10847887928,42.6,0.598635541437,1.0170363065
2011-07-22,0.75652719225,0.75652719225,0.25652719225,42.6,0.613968987123,1.15638447965
2011-07-23,0.582553631132,0.582553631132,0.082553631132,42.6,0.661875590166,1.01585408074
2011-07-24,2.01951570307,0.504878925769,0.019515703074,42.6,0.621238937453,0.909180954509
2011-07-26,0.710187451947,0.710187451947,0.210187451947,42.6,0.632525216075,1.08374391289
2011-07-31,0.692625425665,0.692625425665,0.192625425665,42.6,0.649354525353,1.10305294539
2011-08-02,1.32109684179,0.660548420893,0.321096841787,42.6,0.630158771081,1.08104900113
2011-08-03,2.14063248669,0.713544162229,0.640632486687,42.6,0.656356877301,1.13148967015
2011-08-05,4.00737906285,0.667896510475,1.00737906285,42.6,0.688960394242,1.09885293037
2011-08-06,0.315082403229,0.315082403229,-0.184917596771,42.6,0.609939384498,0.74071766178
2011-08-07,1.1165826866,0.558291343301,0.116582686602,42.6,0.583072568025,0.894241286343
2011-08-08,0.690606342714,0.690606342714,0.190606342714,42.6,0.58908415239,1.04769161028
2011-08-09,2.00343318443,0.667811061478,0.503433184434,42.6,0.579937532239,1.06283250236
2011-08-11,5.29505129651,0.661881412064,1.29505129651,43.4,0.578734512557,1.06701631876
2011-08-12,2.26337477729,0.565843694323,0.263374777292,43.7,0.628886770776,0.975240392232
2011-08-13,3.54166885612,0.590278142686,0.541668856117,43.7,0.635284130653,0.978532000757
2011-08-14,0.8911604262,0.8911604262,0.3911604262,43.7,0.67539494735,1.27680517201
2011-08-15,0.821908453857,0.821908453857,0.321908453857,43.7,0.706214425826,1.2808703895
2011-08-16,2.17766933503,0.725889778344,0.677669335033,43.7,0.719016099082,1.19967444424
2011-08-17,1.37872085144,0.689360425718,0.378720851436,43.7,0.743719445361,1.14933562175
2011-08-18,0.635061616063,0.635061616063,0.135061616063,43.7,0.752676140036,1.08226819462
2011-08-19,0.797965902457,0.797965902457,0.297965902457,43.7,0.734037235288,1.22661014157
2011-08-21,3.25814462568,0.651628925136,0.758144625681,43.7,0.699981329544,1.11265359107
2011-08-22,1.64485845326,0.548286151087,0.144858453261,44.1,0.664460604092,0.98626665051
2011-08-23,0.851046378108,0.851046378108,0.351046378108,44.1,0.69679779457,1.25433172721
2011-08-24,0.555472003326,0.555472003326,0.055472003326,44.6,0.680879872023,1.01851198281
2011-08-25,2.63937454716,0.659843636789,0.639374547158,44.6,0.653255418889,1.07358483452
2011-08-26,2.03606866425,0.67868955475,0.53606866425,44.3,0.658667544812,1.09882832212
2011-08-27,0.509563050555,0.509563050555,0.009563050555,44.3,0.650922924706,0.935668627109
2011-08-28,0.666280139557,0.666280139557,0.166280139557,44.3,0.613969676995,1.05241921258
2011-08-29,2.82874286741,0.707185716853,0.828742867414,44.3,0.644312419701,1.11485153158
2011-08-30,2.83974207828,0.70993551957,0.839742078281,44.3,0.654330796257,1.13532367711
2011-08-31,2.53180829217,0.632952073043,0.531808292172,45.0,0.645183299916,1.06702152115
2011-09-01,1.55522516975,0.518408389917,0.055225169752,44.3,0.646952367788,0.937957961372
2011-09-02,3.04451257466,0.608902514933,0.544512574664,44.3,0.635476842863,0.994191935498
2011-09-04,0.283719516401,0.283719516401,-0.216280483599,44.3,0.550783602773,0.676069865727
2011-09-05,0.402234647641,0.402234647641,-0.097765352359,44.3,0.489243428387,0.71452161608
2011-09-06,1.45515849136,0.485052830454,-0.044841508638,45.2,0.459663579869,0.79083471833
2011-09-07,4.09423922565,0.58489131795,0.594239225653,45.2,0.472960165476,0.903914617428
2011-09-08,9.58191275214,0.798492729345,3.58191275214,45.2,0.510878208358,1.14571147111
2011-09-09,6.53232364767,0.593847604333,1.03232364766,45.2,0.572903825945,1.00609193172
2011-09-10,1.47393126974,0.736965634872,0.473931269743,45.2,0.639850023391,1.12767332921
2011-09-12,1.22978423969,0.614892119845,0.229784239691,45.2,0.665817881269,1.03534344005
2011-09-13,3.40704611627,0.681409223253,0.907046116267,45.8,0.68512146233,1.08505453834
2011-09-14,2.95249967664,0.590499935328,0.452499676638,45.4,0.643522903526,1.005233386
2011-09-15,1.43111645915,0.477038819717,-0.068883540849,45.1,0.620161146603,0.874099969168
