date,pos_sum,pos_mean,net_pos_sums,polls,running_pos_avg
2012-02-22,2.64081920566,0.240074473242,-2.85918079434,49.1,-1.99076941171
2012-02-23,5.12304342771,0.243954448938,-5.37695657229,49.0,-2.79868562059
2012-02-24,5.38267592548,0.269133796274,-4.61732407452,48.9,-3.56290064942
2012-02-25,4.01945351397,0.401945351397,-0.980546486028,48.9,-3.27581633368
2012-02-26,2.91999135267,0.364998919084,-1.08000864733,48.6,-2.9828033149
2012-02-27,4.64495185137,0.580618981421,0.644951851366,48.9,-2.28197678576
2012-02-28,8.15961993193,0.429453680628,-1.34038006807,49.0,-1.47466148492
2012-02-29,10.6646255621,0.484755707368,-0.3353744379,48.7,-0.618271557592
2012-03-01,6.15604572199,0.439717551571,-0.843954278009,49.0,-0.590953115989
2012-03-02,8.61500063355,0.478611146308,-0.384999366453,49.3,-0.451951259814
2012-03-03,5.29345058453,0.378103613181,-1.70654941547,49.1,-0.92225151318
2012-03-04,3.93927623558,0.492409529447,-0.0607237644211,49.1,-0.66632025245
2012-03-05,5.25916281059,0.328697675662,-2.74083718941,49.0,-1.14741280275
2012-03-06,7.08828713921,0.283531485568,-5.41171286079,49.4,-2.06096451931
2012-03-07,5.02827838184,0.239441827707,-5.47172161816,49.5,-3.07830896965
2012-03-08,5.50959331942,0.324093724672,-2.99040668058,49.4,-3.33508042267
2012-03-09,8.16165110421,0.429560584432,-1.33834889579,49.2,-3.59060544895
2012-03-10,3.77987321793,0.419985913103,-0.720126782069,48.8,-3.18646336748
2012-03-11,3.78504108548,0.378504108548,-1.21495891452,48.0,-2.34711257822
2012-03-12,9.06736562147,0.503742534526,0.0673656214733,47.8,-1.2392951303
2012-03-13,7.16712187173,0.477808124782,-0.332878128271,47.3,-0.707789419836
2012-03-14,14.5599706684,0.633042202974,3.05997066839,47.9,0.171874493001
2012-03-15,9.80315568706,0.392126227482,-2.69684431294,48.0,-0.223469013174
2012-03-16,5.59812621933,0.311007012185,-3.40187378067,48.1,-0.660851986404
2012-03-17,7.21776971953,0.601480809961,1.21776971953,48.5,-0.430771166792
2012-03-18,2.36943992298,0.296179990372,-1.63056007702,48.4,-0.690307556543
2012-03-19,2.39543736408,0.26615970712,-2.10456263592,48.1,-1.72321421741
2012-03-20,2.86592557381,0.179120348363,-5.13407442619,48.1,-2.21066024005
2012-03-21,10.8257654144,0.433030616577,-1.67423458557,48.3,-1.86513240103
2012-03-22,4.55105293678,0.227552646839,-5.44894706322,48.7,-3.19847575758
2012-03-23,5.23294849672,0.581438721858,0.732948496722,48.4,-2.72577404284
