date,pos_sum,pos_mean,net_pos_sums,polls
2012-07-01,0.858689859594,0.429344929797,-0.141310140406,43.9
2012-07-02,3.27935026881,0.252257712985,-3.22064973119,44.1
2012-07-03,1.81992898235,0.151660748529,-4.18007101765,44.4
2012-07-04,0.765666824081,0.255222274694,-0.734333175919,44.4
2012-07-05,1.75308623605,0.194787359562,-2.74691376395,44.4
2012-07-06,0.301424701631,0.0502374502719,-2.69857529837,44.3
2012-07-08,3.20242340269,0.355824822521,-1.29757659731,44.3
2012-07-09,2.75717880498,0.306353200554,-1.74282119502,44.5
2012-07-10,2.12125583974,0.192841439976,-3.37874416026,44.7
2012-07-11,3.89029785612,0.277878418294,-3.10970214388,44.6
2012-07-12,4.08624294446,0.240367232027,-4.41375705554,44.3
2012-07-13,1.01309427701,0.101309427701,-3.98690572299,44.4
2012-07-14,2.28874601734,0.381457669556,-0.711253982661,44.6
2012-07-15,0.848916148504,0.121273735501,-2.6510838515,44.4
2012-07-16,3.36019632346,0.480028046209,-0.139803676537,44.5
2012-07-17,4.69524545368,0.260846969649,-4.30475454632,44.6
2012-07-18,2.96810491244,0.197873660829,-4.53189508756,44.9
2012-07-19,2.22457851564,0.222457851564,-2.77542148436,45.0
2012-07-20,0.379435583943,0.0758871167887,-2.12056441606,44.7
2012-07-21,2.62159041496,0.524318082991,0.121590414956,44.7
2012-07-22,3.85764505297,0.385764505297,-1.14235494703,44.8
2012-07-23,1.60801463538,0.229716376483,-1.89198536462,44.8
2012-07-24,1.90107880672,0.271582686674,-1.59892119328,44.6
2012-07-25,5.21005329815,0.434171108179,-0.789946701853,45.0
2012-07-26,3.17881169177,0.176600649543,-5.82118830823,45.1
2012-07-27,4.54051264674,0.227025632337,-5.45948735326,45.3
2012-07-28,2.48670627443,0.35524375349,-1.01329372557,45.1
2012-07-29,2.2369152142,0.172070401092,-4.2630847858,45.0
2012-07-30,5.1326813644,0.25663406822,-4.8673186356,45.1
2012-07-31,8.68083519626,0.377427617229,-2.81916480374,45.0
2012-08-01,3.26123199334,0.296475635758,-2.23876800666,45.0
2012-08-02,2.41331076436,0.201109230363,-3.58668923564,44.4
2012-08-03,6.08694937929,0.380434336205,-1.91305062071,44.6
2012-08-04,0.165704656761,0.018411628529,-4.33429534324,44.4
2012-08-05,0.0200547441385,0.00401094882769,-2.47994525586,44.6
2012-08-06,3.00682900991,0.231294539224,-3.49317099009,44.3
2012-08-07,2.17208303944,0.241342559938,-2.32791696056,44.1
2012-08-08,2.38117713714,0.216470648831,-3.11882286286,43.9
2012-08-09,6.78076006064,0.398868238861,-1.71923993936,44.0
2012-08-10,6.71756431679,0.4198477698,-1.28243568321,44.1
2012-08-11,11.3416073487,0.391089908577,-3.15839265127,43.4
2012-08-12,10.2075528071,0.392598184889,-2.7924471929,43.0
2012-08-13,4.01503777039,0.15442452963,-8.98496222961,43.7
2012-08-14,6.87199917924,0.312363599056,-4.12800082076,43.9
2012-08-15,3.3085991603,0.194623480018,-5.1914008397,44.2
2012-08-16,4.4545126634,0.202477848336,-6.5454873366,43.8
2012-08-17,2.85709540805,0.190473027203,-4.64290459195,43.8
2012-08-18,3.10865678646,0.207243785764,-4.39134321354,44.6
2012-08-19,1.41667858524,0.157408731693,-3.08332141476,44.4
2012-08-20,3.95431720406,0.263621146937,-3.54568279594,44.7
2012-08-21,7.23607665234,0.452254790771,-0.763923347664,44.7
2012-08-22,5.07407520637,0.241622628875,-5.42592479363,45.5
2012-08-23,4.11021910939,0.20551095547,-5.88978089061,45.3
2012-08-24,5.27181659189,0.329488536993,-2.72818340811,45.6
2012-08-25,3.90929457353,0.217183031863,-5.09070542647,45.5
2012-08-26,7.759008424,0.258633614133,-7.240991576,45.5
2012-08-27,8.39212540088,0.349671891703,-3.60787459912,45.7
2012-08-28,10.9436890619,0.312676830339,-6.55631093814,45.7
2012-08-29,20.1494908831,0.373138720058,-6.85050911686,45.7
2012-08-30,16.71053872,0.379784970909,-5.28946128001,45.9
2012-08-31,21.6726414182,0.349558732552,-9.32735858175,45.9
2012-09-01,7.44082875648,0.437695809205,-1.05917124352,46.1
2012-09-02,1.84116448781,0.204573831979,-2.65883551219,46.3
2012-09-03,2.99501574287,0.332779526986,-1.50498425713,46.4
2012-09-04,3.90976623882,0.390976623882,-1.09023376118,46.7
2012-09-05,4.56151932262,0.414683574784,-0.938480677376,46.8
2012-09-06,5.06295557003,0.361639683573,-1.93704442997,46.7
2012-09-07,1.69310698228,0.15391881657,-3.80689301772,46.3
2012-09-08,0.685480890604,0.171370222651,-1.3145191094,46.0
2012-09-09,2.42527115982,0.269474573313,-2.07472884018,46.0
2012-09-10,0.0918247939615,0.0114780992452,-3.90817520604,45.4
2012-09-11,1.44210260284,0.120175216903,-4.55789739716,45.4
2012-09-12,2.61900307538,0.261900307538,-2.38099692462,44.9
2012-09-13,0.474608606203,0.0949217212407,-2.0253913938,45.3
2012-09-14,3.20858522133,0.188740307137,-5.29141477867,45.5
2012-09-15,1.28169353362,0.160211691702,-2.71830646638,45.6
2012-09-16,1.46323931683,0.182904914604,-2.53676068317,45.5
2012-09-17,4.73970560805,0.394975467338,-1.26029439195,45.5
2012-09-18,5.56455020614,0.214021161775,-7.43544979386,45.3
2012-09-19,7.42398405675,0.176761525161,-13.5760159432,45.3
2012-09-20,3.4045693127,0.170228465635,-6.5954306873,45.2
2012-09-21,5.90027474451,0.245844781021,-6.09972525549,44.6
2012-09-22,3.54249155219,0.161022343282,-7.45750844781,44.8
2012-09-23,3.03608777106,0.276007979187,-2.46391222894,44.6
2012-09-24,5.65990829031,0.404279163594,-1.34009170969,44.9
2012-09-25,4.7780310504,0.47780310504,-0.221968949597,44.6
2012-09-26,3.7348670715,0.339533370137,-1.7651329285,44.9
2012-09-27,3.1998975367,0.266658128058,-2.8001024633,44.6
2012-09-28,1.77060703238,0.295101172063,-1.22939296762,44.6
2012-09-29,1.35120660478,0.168900825598,-2.64879339522,44.6
2012-09-30,0.43986533044,0.0733108884067,-2.56013466956,44.6
2012-10-01,2.83823647765,0.258021497968,-2.66176352235,45.3
2012-10-02,2.49221680839,0.178015486314,-4.50778319161,45.7
2012-10-03,2.09327185646,0.190297441497,-3.40672814354,46.0
2012-10-04,5.5333269388,0.26349175899,-4.9666730612,46.0
2012-10-05,6.59908747496,0.263963498998,-5.90091252504,46.4
2012-10-06,3.40068546543,0.425085683179,-0.599314534569,47.0
2012-10-07,4.14322198057,0.345268498381,-1.85677801943,47.0
2012-10-08,6.57004844245,0.345792023287,-2.92995155755,47.4
2012-10-09,6.76593653864,0.397996266979,-1.73406346136,48.0
2012-10-10,4.36523152911,0.229749027848,-5.13476847089,47.6
2012-10-11,1.64262373188,0.102663983242,-6.35737626812,47.1
2012-10-12,6.56039032805,0.328019516403,-3.43960967195,47.3
2012-10-13,2.15000607246,0.430001214493,-0.349993927537,47.3
2012-10-14,4.39387620691,0.258463306289,-4.10612379309,47.4
2012-10-15,2.53194628866,0.281327365406,-1.96805371134,47.4
2012-10-16,5.74281328289,0.441754867915,-0.757186717107,47.4
2012-10-17,4.0376829547,0.19227061689,-6.4623170453,47.4
2012-10-18,3.76096902049,0.208942723361,-5.23903097951,47.7
2012-10-19,2.65341551465,0.294823946072,-1.84658448535,47.0
2012-10-20,4.49347289137,0.408497535579,-1.00652710863,47.0
2012-10-21,1.87399106579,0.234248883224,-2.12600893421,46.9
2012-10-22,2.13360818763,0.177800682303,-3.86639181237,47.6
2012-10-23,5.10966658877,0.255483329439,-4.89033341123,48.0
2012-10-24,4.10828759049,0.373480690045,-1.39171240951,47.8
2012-10-25,4.42301782345,0.232790411761,-5.07698217655,47.9
2012-10-26,4.39131570311,0.337793515624,-2.10868429689,47.9
2012-10-27,2.72881150462,0.272881150462,-2.27118849538,47.9
2012-10-28,4.66152482696,0.258973601498,-4.33847517304,47.7
2012-10-29,3.32507384449,0.415634230561,-0.674926155514,47.6
2012-10-30,4.98137765667,0.383182896667,-1.51862234333,47.9
2012-10-31,1.42390121357,0.142390121357,-3.57609878643,47.4
2012-11-01,6.93522940755,0.46234862717,-0.564770592449,47.3
2012-11-02,6.64260827298,0.553550689415,0.642608272978,47.3
2012-11-03,3.82848495415,0.348044086741,-1.67151504585,47.2
2012-11-04,7.64008954741,0.305603581896,-4.85991045259,47.4
2012-11-05,7.68332345396,0.404385444945,-1.81667654604,48.1
2012-11-06,7.56906625753,0.473066641096,-0.430933742471,48.1
